MeterID;FromDateTime;ToDateTime;Value
123456789012345000;2020-11-09 11,00;2020-11-09 12,00;0,131
123456789012345000;2020-11-09 12,00;2020-11-09 13,00;0,09
123456789012345000;2020-11-09 13,00;2020-11-09 14,00;0,115
123456789012345000;2020-11-09 14,00;2020-11-09 15,00;0,1
123456789012345000;2020-11-09 15,00;2020-11-09 16,00;0,343
123456789012345000;2020-11-09 16,00;2020-11-09 17,00;1,149
123456789012345000;2020-11-09 17,00;2020-11-09 18,00;1,137
123456789012345000;2020-11-09 18,00;2020-11-09 19,00;0,543
123456789012345000;2020-11-09 19,00;2020-11-09 20,00;0,741
123456789012345000;2020-11-09 20,00;2020-11-09 21,00;0,992
123456789012345000;2020-11-09 21,00;2020-11-09 22,00;0,503
123456789012345000;2020-11-09 22,00;2020-11-09 23,00;0,344
123456789012345000;2020-11-09 23,00;2020-11-10 00,00;0,158
123456789012345000;2020-11-10 00,00;2020-11-10 01,00;0,069
123456789012345000;2020-11-10 01,00;2020-11-10 02,00;0,128
123456789012345000;2020-11-10 02,00;2020-11-10 03,00;0,126
123456789012345000;2020-11-10 03,00;2020-11-10 04,00;0,14
123456789012345000;2020-11-10 04,00;2020-11-10 05,00;0,077
123456789012345000;2020-11-10 05,00;2020-11-10 06,00;0,214
123456789012345000;2020-11-10 06,00;2020-11-10 07,00;0,784
123456789012345000;2020-11-10 07,00;2020-11-10 08,00;0,538
123456789012345000;2020-11-10 08,00;2020-11-10 09,00;0,555
123456789012345000;2020-11-10 09,00;2020-11-10 10,00;0,281
123456789012345000;2020-11-10 10,00;2020-11-10 11,00;0,362
123456789012345000;2020-11-10 11,00;2020-11-10 12,00;0,317
123456789012345000;2020-11-10 12,00;2020-11-10 13,00;0,378
123456789012345000;2020-11-10 13,00;2020-11-10 14,00;0,38
123456789012345000;2020-11-10 14,00;2020-11-10 15,00;0,469
123456789012345000;2020-11-10 15,00;2020-11-10 16,00;0,595
123456789012345000;2020-11-10 16,00;2020-11-10 17,00;0,523
123456789012345000;2020-11-10 17,00;2020-11-10 18,00;1,296
123456789012345000;2020-11-10 18,00;2020-11-10 19,00;1,227
123456789012345000;2020-11-10 19,00;2020-11-10 20,00;1,318
123456789012345000;2020-11-10 20,00;2020-11-10 21,00;1,003
123456789012345000;2020-11-10 21,00;2020-11-10 22,00;0,519
123456789012345000;2020-11-10 22,00;2020-11-10 23,00;0,273
123456789012345000;2020-11-10 23,00;2020-11-11 00,00;0,187
123456789012345000;2020-11-11 00,00;2020-11-11 01,00;0,132
123456789012345000;2020-11-11 01,00;2020-11-11 02,00;0,132
123456789012345000;2020-11-11 02,00;2020-11-11 03,00;0,137
123456789012345000;2020-11-11 03,00;2020-11-11 04,00;0,061
123456789012345000;2020-11-11 04,00;2020-11-11 05,00;0,132
123456789012345000;2020-11-11 05,00;2020-11-11 06,00;0,134
123456789012345000;2020-11-11 06,00;2020-11-11 07,00;0,751
123456789012345000;2020-11-11 07,00;2020-11-11 08,00;0,755
123456789012345000;2020-11-11 08,00;2020-11-11 09,00;1,45
123456789012345000;2020-11-11 09,00;2020-11-11 10,00;0,84
123456789012345000;2020-11-11 10,00;2020-11-11 11,00;0,785
123456789012345000;2020-11-11 11,00;2020-11-11 12,00;0,467
123456789012345000;2020-11-11 12,00;2020-11-11 13,00;0,808
123456789012345000;2020-11-11 13,00;2020-11-11 14,00;0,633
123456789012345000;2020-11-11 14,00;2020-11-11 15,00;0,647
123456789012345000;2020-11-11 15,00;2020-11-11 16,00;0,56
123456789012345000;2020-11-11 16,00;2020-11-11 17,00;0,95
123456789012345000;2020-11-11 17,00;2020-11-11 18,00;2,397
123456789012345000;2020-11-11 18,00;2020-11-11 19,00;1,748
123456789012345000;2020-11-11 19,00;2020-11-11 20,00;0,85
123456789012345000;2020-11-11 20,00;2020-11-11 21,00;0,525
123456789012345000;2020-11-11 21,00;2020-11-11 22,00;0,827
123456789012345000;2020-11-11 22,00;2020-11-11 23,00;0,322
123456789012345000;2020-11-11 23,00;2020-11-12 00,00;0,686
123456789012345000;2020-11-12 00,00;2020-11-12 01,00;0,127
123456789012345000;2020-11-12 01,00;2020-11-12 02,00;0,148
123456789012345000;2020-11-12 02,00;2020-11-12 03,00;0,146
123456789012345000;2020-11-12 03,00;2020-11-12 04,00;0,139
123456789012345000;2020-11-12 04,00;2020-11-12 05,00;0,125
123456789012345000;2020-11-12 05,00;2020-11-12 06,00;0,177
123456789012345000;2020-11-12 06,00;2020-11-12 07,00;0,759
123456789012345000;2020-11-12 07,00;2020-11-12 08,00;0,478
123456789012345000;2020-11-12 08,00;2020-11-12 09,00;0,508
123456789012345000;2020-11-12 09,00;2020-11-12 10,00;0,449
123456789012345000;2020-11-12 10,00;2020-11-12 11,00;0,452
123456789012345000;2020-11-12 11,00;2020-11-12 12,00;0,457
123456789012345000;2020-11-12 12,00;2020-11-12 13,00;0,413
123456789012345000;2020-11-12 13,00;2020-11-12 14,00;0,521
123456789012345000;2020-11-12 14,00;2020-11-12 15,00;0,473
123456789012345000;2020-11-12 15,00;2020-11-12 16,00;0,445
123456789012345000;2020-11-12 16,00;2020-11-12 17,00;1,207
123456789012345000;2020-11-12 17,00;2020-11-12 18,00;0,608
123456789012345000;2020-11-12 18,00;2020-11-12 19,00;0,897
123456789012345000;2020-11-12 19,00;2020-11-12 20,00;0,28
123456789012345000;2020-11-12 20,00;2020-11-12 21,00;0,537
123456789012345000;2020-11-12 21,00;2020-11-12 22,00;0,251
123456789012345000;2020-11-12 22,00;2020-11-12 23,00;0,14
123456789012345000;2020-11-12 23,00;2020-11-13 00,00;0,185
123456789012345000;2020-11-13 00,00;2020-11-13 01,00;0,176
123456789012345000;2020-11-13 01,00;2020-11-13 02,00;0,075
123456789012345000;2020-11-13 02,00;2020-11-13 03,00;0,141
123456789012345000;2020-11-13 03,00;2020-11-13 04,00;0,134
123456789012345000;2020-11-13 04,00;2020-11-13 05,00;0,128
123456789012345000;2020-11-13 05,00;2020-11-13 06,00;0,154
123456789012345000;2020-11-13 06,00;2020-11-13 07,00;0,601
123456789012345000;2020-11-13 07,00;2020-11-13 08,00;0,723
123456789012345000;2020-11-13 08,00;2020-11-13 09,00;0,386
123456789012345000;2020-11-13 09,00;2020-11-13 10,00;0,385
123456789012345000;2020-11-13 10,00;2020-11-13 11,00;0,601
123456789012345000;2020-11-13 11,00;2020-11-13 12,00;0,313
123456789012345000;2020-11-13 12,00;2020-11-13 13,00;0,804
123456789012345000;2020-11-13 13,00;2020-11-13 14,00;0,267
123456789012345000;2020-11-13 14,00;2020-11-13 15,00;0,161
123456789012345000;2020-11-13 15,00;2020-11-13 16,00;0,319
123456789012345000;2020-11-13 16,00;2020-11-13 17,00;0,571
123456789012345000;2020-11-13 17,00;2020-11-13 18,00;0,632
123456789012345000;2020-11-13 18,00;2020-11-13 19,00;0,977
123456789012345000;2020-11-13 19,00;2020-11-13 20,00;1,23
123456789012345000;2020-11-13 20,00;2020-11-13 21,00;0,706
123456789012345000;2020-11-13 21,00;2020-11-13 22,00;0,67
123456789012345000;2020-11-13 22,00;2020-11-13 23,00;1,151
123456789012345000;2020-11-13 23,00;2020-11-14 00,00;0,684
123456789012345000;2020-11-14 00,00;2020-11-14 01,00;0,355
123456789012345000;2020-11-14 01,00;2020-11-14 02,00;0,253
123456789012345000;2020-11-14 02,00;2020-11-14 03,00;0,185
123456789012345000;2020-11-14 03,00;2020-11-14 04,00;0,255
123456789012345000;2020-11-14 04,00;2020-11-14 05,00;0,212
123456789012345000;2020-11-14 05,00;2020-11-14 06,00;0,216
123456789012345000;2020-11-14 06,00;2020-11-14 07,00;0,218
123456789012345000;2020-11-14 07,00;2020-11-14 08,00;0,164
123456789012345000;2020-11-14 08,00;2020-11-14 09,00;0,352
123456789012345000;2020-11-14 09,00;2020-11-14 10,00;0,652
123456789012345000;2020-11-14 10,00;2020-11-14 11,00;0,831
123456789012345000;2020-11-14 11,00;2020-11-14 12,00;0,599
123456789012345000;2020-11-14 12,00;2020-11-14 13,00;0,273
123456789012345000;2020-11-14 13,00;2020-11-14 14,00;0,561
123456789012345000;2020-11-14 14,00;2020-11-14 15,00;0,206
123456789012345000;2020-11-14 15,00;2020-11-14 16,00;0,26
123456789012345000;2020-11-14 16,00;2020-11-14 17,00;1,044
123456789012345000;2020-11-14 17,00;2020-11-14 18,00;1,448
123456789012345000;2020-11-14 18,00;2020-11-14 19,00;0,923
123456789012345000;2020-11-14 19,00;2020-11-14 20,00;1,15
123456789012345000;2020-11-14 20,00;2020-11-14 21,00;0,834
123456789012345000;2020-11-14 21,00;2020-11-14 22,00;0,687
123456789012345000;2020-11-14 22,00;2020-11-14 23,00;0,58
123456789012345000;2020-11-14 23,00;2020-11-15 00,00;0,427
123456789012345000;2020-11-15 00,00;2020-11-15 01,00;0,238
123456789012345000;2020-11-15 01,00;2020-11-15 02,00;0,211
123456789012345000;2020-11-15 02,00;2020-11-15 03,00;0,151
123456789012345000;2020-11-15 03,00;2020-11-15 04,00;0,192
123456789012345000;2020-11-15 04,00;2020-11-15 05,00;0,182
123456789012345000;2020-11-15 05,00;2020-11-15 06,00;0,153
123456789012345000;2020-11-15 06,00;2020-11-15 07,00;0,225
123456789012345000;2020-11-15 07,00;2020-11-15 08,00;0,453
123456789012345000;2020-11-15 08,00;2020-11-15 09,00;0,319
123456789012345000;2020-11-15 09,00;2020-11-15 10,00;0,37
123456789012345000;2020-11-15 10,00;2020-11-15 11,00;0,664
123456789012345000;2020-11-15 11,00;2020-11-15 12,00;0,476
123456789012345000;2020-11-15 12,00;2020-11-15 13,00;0,529
123456789012345000;2020-11-15 13,00;2020-11-15 14,00;0,226
123456789012345000;2020-11-15 14,00;2020-11-15 15,00;0,242
123456789012345000;2020-11-15 15,00;2020-11-15 16,00;0,6
123456789012345000;2020-11-15 16,00;2020-11-15 17,00;2,673
123456789012345000;2020-11-15 17,00;2020-11-15 18,00;1,315
123456789012345000;2020-11-15 18,00;2020-11-15 19,00;1,29
123456789012345000;2020-11-15 19,00;2020-11-15 20,00;0,884
123456789012345000;2020-11-15 20,00;2020-11-15 21,00;0,854
123456789012345000;2020-11-15 21,00;2020-11-15 22,00;0,715
123456789012345000;2020-11-15 22,00;2020-11-15 23,00;0,239
123456789012345000;2020-11-15 23,00;2020-11-16 00,00;0,198
123456789012345000;2020-11-16 00,00;2020-11-16 01,00;0,19
123456789012345000;2020-11-16 01,00;2020-11-16 02,00;0,184
123456789012345000;2020-11-16 02,00;2020-11-16 03,00;0,135
123456789012345000;2020-11-16 03,00;2020-11-16 04,00;0,213
123456789012345000;2020-11-16 04,00;2020-11-16 05,00;0,183
123456789012345000;2020-11-16 05,00;2020-11-16 06,00;0,277
123456789012345000;2020-11-16 06,00;2020-11-16 07,00;0,808
123456789012345000;2020-11-16 07,00;2020-11-16 08,00;0,533
123456789012345000;2020-11-16 08,00;2020-11-16 09,00;0,205
123456789012345000;2020-11-16 09,00;2020-11-16 10,00;0,249
123456789012345000;2020-11-16 10,00;2020-11-16 11,00;0,245
123456789012345000;2020-11-16 11,00;2020-11-16 12,00;0,217
123456789012345000;2020-11-16 12,00;2020-11-16 13,00;0,263
123456789012345000;2020-11-16 13,00;2020-11-16 14,00;0,2
123456789012345000;2020-11-16 14,00;2020-11-16 15,00;0,557
123456789012345000;2020-11-16 15,00;2020-11-16 16,00;0,573
123456789012345000;2020-11-16 16,00;2020-11-16 17,00;0,781
123456789012345000;2020-11-16 17,00;2020-11-16 18,00;0,709
123456789012345000;2020-11-16 18,00;2020-11-16 19,00;0,647
123456789012345000;2020-11-16 19,00;2020-11-16 20,00;1,122
123456789012345000;2020-11-16 20,00;2020-11-16 21,00;0,667
123456789012345000;2020-11-16 21,00;2020-11-16 22,00;0,332
123456789012345000;2020-11-16 22,00;2020-11-16 23,00;0,246
123456789012345000;2020-11-16 23,00;2020-11-17 00,00;0,253
123456789012345000;2020-11-17 00,00;2020-11-17 01,00;0,211
123456789012345000;2020-11-17 01,00;2020-11-17 02,00;0,095
123456789012345000;2020-11-17 02,00;2020-11-17 03,00;0,166
123456789012345000;2020-11-17 03,00;2020-11-17 04,00;0,111
123456789012345000;2020-11-17 04,00;2020-11-17 05,00;0,07
123456789012345000;2020-11-17 05,00;2020-11-17 06,00;0,277
123456789012345000;2020-11-17 06,00;2020-11-17 07,00;0,632
123456789012345000;2020-11-17 07,00;2020-11-17 08,00;0,425
123456789012345000;2020-11-17 08,00;2020-11-17 09,00;0,387
123456789012345000;2020-11-17 09,00;2020-11-17 10,00;0,522
123456789012345000;2020-11-17 10,00;2020-11-17 11,00;0,476
123456789012345000;2020-11-17 11,00;2020-11-17 12,00;0,373
123456789012345000;2020-11-17 12,00;2020-11-17 13,00;0,325
123456789012345000;2020-11-17 13,00;2020-11-17 14,00;0,332
123456789012345000;2020-11-17 14,00;2020-11-17 15,00;0,59
123456789012345000;2020-11-17 15,00;2020-11-17 16,00;0,343
123456789012345000;2020-11-17 16,00;2020-11-17 17,00;0,406
123456789012345000;2020-11-17 17,00;2020-11-17 18,00;0,472
123456789012345000;2020-11-17 18,00;2020-11-17 19,00;0,42
123456789012345000;2020-11-17 19,00;2020-11-17 20,00;0,473
123456789012345000;2020-11-17 20,00;2020-11-17 21,00;0,544
123456789012345000;2020-11-17 21,00;2020-11-17 22,00;0,476
123456789012345000;2020-11-17 22,00;2020-11-17 23,00;0,45
123456789012345000;2020-11-17 23,00;2020-11-18 00,00;0,25
123456789012345000;2020-11-18 00,00;2020-11-18 01,00;0,219
123456789012345000;2020-11-18 01,00;2020-11-18 02,00;0,123
123456789012345000;2020-11-18 02,00;2020-11-18 03,00;0,126
123456789012345000;2020-11-18 03,00;2020-11-18 04,00;0,127
123456789012345000;2020-11-18 04,00;2020-11-18 05,00;0,162
123456789012345000;2020-11-18 05,00;2020-11-18 06,00;0,209
123456789012345000;2020-11-18 06,00;2020-11-18 07,00;0,522
123456789012345000;2020-11-18 07,00;2020-11-18 08,00;0,748
123456789012345000;2020-11-18 08,00;2020-11-18 09,00;0,516
123456789012345000;2020-11-18 09,00;2020-11-18 10,00;0,313
123456789012345000;2020-11-18 10,00;2020-11-18 11,00;0,417
123456789012345000;2020-11-18 11,00;2020-11-18 12,00;0,829
123456789012345000;2020-11-18 12,00;2020-11-18 13,00;0,456
123456789012345000;2020-11-18 13,00;2020-11-18 14,00;0,783
123456789012345000;2020-11-18 14,00;2020-11-18 15,00;1,443
123456789012345000;2020-11-18 15,00;2020-11-18 16,00;0,974
123456789012345000;2020-11-18 16,00;2020-11-18 17,00;0,993
123456789012345000;2020-11-18 17,00;2020-11-18 18,00;0,653
123456789012345000;2020-11-18 18,00;2020-11-18 19,00;1,059
123456789012345000;2020-11-18 19,00;2020-11-18 20,00;0,882
123456789012345000;2020-11-18 20,00;2020-11-18 21,00;0,677
123456789012345000;2020-11-18 21,00;2020-11-18 22,00;0,608
123456789012345000;2020-11-18 22,00;2020-11-18 23,00;0,853
123456789012345000;2020-11-18 23,00;2020-11-19 00,00;0,291
123456789012345000;2020-11-19 00,00;2020-11-19 01,00;0,324
123456789012345000;2020-11-19 01,00;2020-11-19 02,00;0,177
123456789012345000;2020-11-19 02,00;2020-11-19 03,00;0,12
123456789012345000;2020-11-19 03,00;2020-11-19 04,00;0,074
123456789012345000;2020-11-19 04,00;2020-11-19 05,00;0,177
123456789012345000;2020-11-19 05,00;2020-11-19 06,00;0,277
123456789012345000;2020-11-19 06,00;2020-11-19 07,00;0,623
123456789012345000;2020-11-19 07,00;2020-11-19 08,00;0,463
123456789012345000;2020-11-19 08,00;2020-11-19 09,00;0,319
123456789012345000;2020-11-19 09,00;2020-11-19 10,00;0,23
123456789012345000;2020-11-19 10,00;2020-11-19 11,00;0,402
123456789012345000;2020-11-19 11,00;2020-11-19 12,00;0,218
123456789012345000;2020-11-19 12,00;2020-11-19 13,00;0,325
123456789012345000;2020-11-19 13,00;2020-11-19 14,00;0,218
123456789012345000;2020-11-19 14,00;2020-11-19 15,00;0,284
123456789012345000;2020-11-19 15,00;2020-11-19 16,00;0,433
123456789012345000;2020-11-19 16,00;2020-11-19 17,00;0,482
123456789012345000;2020-11-19 17,00;2020-11-19 18,00;0,493
123456789012345000;2020-11-19 18,00;2020-11-19 19,00;1,346
123456789012345000;2020-11-19 19,00;2020-11-19 20,00;0,442
123456789012345000;2020-11-19 20,00;2020-11-19 21,00;0,458
123456789012345000;2020-11-19 21,00;2020-11-19 22,00;0,47
123456789012345000;2020-11-19 22,00;2020-11-19 23,00;0,844
123456789012345000;2020-11-19 23,00;2020-11-20 00,00;0,535
123456789012345000;2020-11-20 00,00;2020-11-20 01,00;0,924
123456789012345000;2020-11-20 01,00;2020-11-20 02,00;0,218
123456789012345000;2020-11-20 02,00;2020-11-20 03,00;0,073
123456789012345000;2020-11-20 03,00;2020-11-20 04,00;0,125
123456789012345000;2020-11-20 04,00;2020-11-20 05,00;0,11
123456789012345000;2020-11-20 05,00;2020-11-20 06,00;0,134
123456789012345000;2020-11-20 06,00;2020-11-20 07,00;0,479
123456789012345000;2020-11-20 07,00;2020-11-20 08,00;1,228
123456789012345000;2020-11-20 08,00;2020-11-20 09,00;0,278
123456789012345000;2020-11-20 09,00;2020-11-20 10,00;0,3
123456789012345000;2020-11-20 10,00;2020-11-20 11,00;0,64
123456789012345000;2020-11-20 11,00;2020-11-20 12,00;0,341
123456789012345000;2020-11-20 12,00;2020-11-20 13,00;0,236
123456789012345000;2020-11-20 13,00;2020-11-20 14,00;0,223
123456789012345000;2020-11-20 14,00;2020-11-20 15,00;1,271
123456789012345000;2020-11-20 15,00;2020-11-20 16,00;1,013
123456789012345000;2020-11-20 16,00;2020-11-20 17,00;0,965
123456789012345000;2020-11-20 17,00;2020-11-20 18,00;1,351
123456789012345000;2020-11-20 18,00;2020-11-20 19,00;0,762
123456789012345000;2020-11-20 19,00;2020-11-20 20,00;0,894
123456789012345000;2020-11-20 20,00;2020-11-20 21,00;0,779
123456789012345000;2020-11-20 21,00;2020-11-20 22,00;0,636
123456789012345000;2020-11-20 22,00;2020-11-20 23,00;0,346
123456789012345000;2020-11-20 23,00;2020-11-21 00,00;0,191
123456789012345000;2020-11-21 00,00;2020-11-21 01,00;0,134
123456789012345000;2020-11-21 01,00;2020-11-21 02,00;0,153
123456789012345000;2020-11-21 02,00;2020-11-21 03,00;0,086
123456789012345000;2020-11-21 03,00;2020-11-21 04,00;0,139
123456789012345000;2020-11-21 04,00;2020-11-21 05,00;0,113
123456789012345000;2020-11-21 05,00;2020-11-21 06,00;0,058
123456789012345000;2020-11-21 06,00;2020-11-21 07,00;0,152
123456789012345000;2020-11-21 07,00;2020-11-21 08,00;0,112
123456789012345000;2020-11-21 08,00;2020-11-21 09,00;0,555
123456789012345000;2020-11-21 09,00;2020-11-21 10,00;2,022
123456789012345000;2020-11-21 10,00;2020-11-21 11,00;0,63
123456789012345000;2020-11-21 11,00;2020-11-21 12,00;1,167
123456789012345000;2020-11-21 12,00;2020-11-21 13,00;1,473
123456789012345000;2020-11-21 13,00;2020-11-21 14,00;1,192
123456789012345000;2020-11-21 14,00;2020-11-21 15,00;0,439
123456789012345000;2020-11-21 15,00;2020-11-21 16,00;0,134
123456789012345000;2020-11-21 16,00;2020-11-21 17,00;0,209
123456789012345000;2020-11-21 17,00;2020-11-21 18,00;0,154
123456789012345000;2020-11-21 18,00;2020-11-21 19,00;0,167
123456789012345000;2020-11-21 19,00;2020-11-21 20,00;0,142
123456789012345000;2020-11-21 20,00;2020-11-21 21,00;0,191
123456789012345000;2020-11-21 21,00;2020-11-21 22,00;0,139
123456789012345000;2020-11-21 22,00;2020-11-21 23,00;0,159
123456789012345000;2020-11-21 23,00;2020-11-22 00,00;0,254
123456789012345000;2020-11-22 00,00;2020-11-22 01,00;0,262
123456789012345000;2020-11-22 01,00;2020-11-22 02,00;0,188
123456789012345000;2020-11-22 02,00;2020-11-22 03,00;0,15
123456789012345000;2020-11-22 03,00;2020-11-22 04,00;0,084
123456789012345000;2020-11-22 04,00;2020-11-22 05,00;0,118
123456789012345000;2020-11-22 05,00;2020-11-22 06,00;0,11
123456789012345000;2020-11-22 06,00;2020-11-22 07,00;0,118
123456789012345000;2020-11-22 07,00;2020-11-22 08,00;0,083
123456789012345000;2020-11-22 08,00;2020-11-22 09,00;0,143
123456789012345000;2020-11-22 09,00;2020-11-22 10,00;0,109
123456789012345000;2020-11-22 10,00;2020-11-22 11,00;0,069
123456789012345000;2020-11-22 11,00;2020-11-22 12,00;0,525
123456789012345000;2020-11-22 12,00;2020-11-22 13,00;0,082
123456789012345000;2020-11-22 13,00;2020-11-22 14,00;0,152
123456789012345000;2020-11-22 14,00;2020-11-22 15,00;0,138
123456789012345000;2020-11-22 15,00;2020-11-22 16,00;0,264
123456789012345000;2020-11-22 16,00;2020-11-22 17,00;0,229
123456789012345000;2020-11-22 17,00;2020-11-22 18,00;0,191
123456789012345000;2020-11-22 18,00;2020-11-22 19,00;1,098
123456789012345000;2020-11-22 19,00;2020-11-22 20,00;0,645
123456789012345000;2020-11-22 20,00;2020-11-22 21,00;0,521
123456789012345000;2020-11-22 21,00;2020-11-22 22,00;0,912
123456789012345000;2020-11-22 22,00;2020-11-22 23,00;0,291
123456789012345000;2020-11-22 23,00;2020-11-23 00,00;0,525
123456789012345000;2020-11-23 00,00;2020-11-23 01,00;0,171
123456789012345000;2020-11-23 01,00;2020-11-23 02,00;0,123
123456789012345000;2020-11-23 02,00;2020-11-23 03,00;0,103
123456789012345000;2020-11-23 03,00;2020-11-23 04,00;0,12
123456789012345000;2020-11-23 04,00;2020-11-23 05,00;0,138
123456789012345000;2020-11-23 05,00;2020-11-23 06,00;0,148
123456789012345000;2020-11-23 06,00;2020-11-23 07,00;0,752
123456789012345000;2020-11-23 07,00;2020-11-23 08,00;0,438
123456789012345000;2020-11-23 08,00;2020-11-23 09,00;0,085
123456789012345000;2020-11-23 09,00;2020-11-23 10,00;0,119
123456789012345000;2020-11-23 10,00;2020-11-23 11,00;0,114
123456789012345000;2020-11-23 11,00;2020-11-23 12,00;0,109
123456789012345000;2020-11-23 12,00;2020-11-23 13,00;0,106
123456789012345000;2020-11-23 13,00;2020-11-23 14,00;0,125
123456789012345000;2020-11-23 14,00;2020-11-23 15,00;0,124
123456789012345000;2020-11-23 15,00;2020-11-23 16,00;0,088
123456789012345000;2020-11-23 16,00;2020-11-23 17,00;0,35
123456789012345000;2020-11-23 17,00;2020-11-23 18,00;0,606
123456789012345000;2020-11-23 18,00;2020-11-23 19,00;0,473
